locked,actualCashBasis,cashNormalizationVersion,originalBeginningCash,originalEndingCash,cashBasisAdjustment,cashBasisProvenance,protectionAuthority,unclassifiedOperatingCosts,expenseClassificationStatus,staffingEvidenceStatus,legalReviewEarmark,legalReviewPayment,unearmarkedOperatingCash,grossForwardOperatingReserve,legalReserveOverlapCredit,variableOperatingCosts,fixedCommittedOperatingCosts,totalModeledOperatingCosts,operatingLedgerDifference,cashReconciliationDifference,actualTaxPayments,taxEarmark,restrictedCash,contingencyProtection,distributionCashCapacity,distributionRequest,earningsEligibilityBalance,distributionStatus,unfundedContinuation,paidMediaSpend,nonPayrollAcquisitionCash,cashAcquisitionIncludingPaidLabor,totalCashAcquisitionCac,month,calendarDate,status,beginningCustomers,openingInvestment,openingExistingCash,openingForecastLegalPayment,openingActualLegalPayment,openingCompanyCash,openingPaymentStatus,forecastExpectedCustomers,plannedNewPayingCustomers,plannedGrossAdditions,realizedGrossAdditions,blockedUnservedDemand,limitingFunctions,acquisitionPhase,acquisitionAuthority,heldAfterPeak,plannedAddsMonthOverMonthChange,plannedAddsMonthOverMonthRate,acquisition.newDirect,acquisition.newPaid,acquisition.newOrganic,acquisition.newReferral,acquisition.newPartner,acquisition.newBreakoutEvent,acquisition.newOther,reactivations,voluntaryChurn,involuntaryChurn,churnedCustomers,activeCustomers,grossNewCustomersByPlan.starter,grossNewCustomersByPlan.growth,grossNewCustomersByPlan.complete,reactivatedCustomersByPlan.starter,reactivatedCustomersByPlan.growth,reactivatedCustomersByPlan.complete,planEnding.starter,planEnding.growth,planEnding.complete,mrr,subscriptionRevenue,overageRevenue,grossRevenue,refundsChargebacks,totalRevenue,revenueBreakdownStatus,grossCashCollections,cashRefundsChargebacks,cashCollections,cashBreakdownStatus,providerCosts,customerVariableCosts,paymentFees,cardProcessingFees,stripeBillingFees,paymentCount,directProviderCosts,salesMarketing,salesAndMarketingFullyLoaded,founderCompensation,founderPay,businessFixedCommittedCosts,businessOperatingCosts,operatingResultBeforeFounderPay,founderAssumedProfitWithdrawals,founderAssumedTotalReceiptsBeforePersonalTax,founderPayEvent,overheadBudgetStatus,headcount.loadedPayroll,headcount.oneTime,contractors.cost,employeeSoftwareExpense,employeePayroll,monthlyPayroll,sharedInfrastructure,baseFixedOperatingCost,customerUsageVariableCosts,stepFixedOperatingCosts,peopleOperatingCosts,directCustomerSupportCash,customerSupport,customerSupportFullyLoaded,fullyLoadedContributionBreakdownStatus,professionalServices,otherOpex,unclassifiedOpex,totalOperatingExpense,opexBreakdownStatus,cashBlendedCac,fullyLoadedBlendedCac,contributionProfit,operatingProfit,beginningCash,additionalFunding,capitalExpenditures,taxReserve,otherCashOutflows,committedCashExpenses,cashFlowBeforeInvestorDistribution,cashBeforeDistribution,eligibleDistributionPoolBeforeReserve,totalDistributionPool,investorDistribution,otherOwnerDistributions,distributionProjectionAvailable,distributionStatus,investorPrincipalRecovered,investorUnrecoveredInvestment,investorCashProfitAfterRecovery,endingCash,forwardReserve,remainingMarket,remainingModeledAcquisitionCapacity,remainingNeverAcquiredAddressableAccounts,cacByChannel.direct,cacByChannel.paid,cacByChannel.organic,cacByChannel.referral,cacByChannel.partnerships,cacByChannel.breakout,cacByChannel.other,cacByChannel.reactivation,directAcquisitionMethod,directTrialDemoConversion,paidAcquisitionMethod,paidTrialDemoConversion,revenuePerCustomer,supportCostPerCustomer,directProviderCostPerCustomer,organization.stage.label,organization.employeeFte,organization.contractorFteEquivalent,organization.founderCapacityUtilization,organization.automaticPlanEnabled,organization.automaticStaffingEnabled,automaticOrganizationEventCount,automaticOrganizationEventSummary
false,,,,,,,,,,,0,0,8317421.856503112,565464.0025838059,0,118566.7296519015,64024,182590.72965190152,0,0,0,0,0,0,7751957.853919307,0,8292421.856503113,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,63,2031-11-01,FORECAST,2231.266529436836,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2290.4804280062567,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,60.78610143057928,0,60.78610143057929,2290.4804280062567,60,36,24,0,0,0,1145.6067778059576,687.0498691382924,457.82378106200673,604577.3875153784,604577.3875153784,0,604577.3875153784,0,604577.3875153784,RECONCILED,604577.3875153785,0,604577.3875153785,RECONCILED,96114.799572946,22451.930078955505,22451.930078955505,18219.888366347855,4232.04171260765,2290.480428006257,118566.72965190149,0,24000,6000,6000,58024,176590.72965190152,427986.6578634769,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,0,924,46000,52000,7400,400,118566.72965190149,7400,56224,0,22000,22000,RECONCILED,3300,8724,0,64024,RECONCILED,0,200,440010.6578634769,421986.6578634769,7895435.198639635,0,0,0,0,182590.7296519015,421986.657863477,8317421.856503112,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,8317421.856503112,565464.0025838059,,,,0,,,,,,,,milestone,,cac,,263.952217239259,9.60497183516641,51.76500449519563,Departmental Organization,7,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,8751683.599548629,574033.7480197758,0,121561.29748741674,64024,185585.29748741674,0,-1.862645149230957e-9,0,0,0,0,8177649.851528853,0,8726683.599548629,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,64,2031-12-01,FORECAST,2290.4804280062567,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2348.3106950300935,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,62.169732976163374,0,62.169732976163374,2348.3106950300935,60,36,24,0,0,0,1174.5136636323123,704.4010700788741,469.3959613189071,619847.0405329324,619847.0405329324,0,619847.0405329324,0,619847.0405329324,RECONCILED,619847.0405329325,0,619847.0405329325,RECONCILED,98542.31081972214,23018.986667694604,23018.986667694604,18680.057383964075,4338.929283730528,2348.310695030093,121561.29748741674,0,24000,6000,6000,58024,179585.29748741674,440261.7430455156,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,0,924,46000,52000,7400,400,121561.29748741674,7400,56224,0,22000,22000,RECONCILED,3300,8724,0,64024,RECONCILED,0,200,452285.7430455156,434261.7430455156,8317421.856503112,0,0,0,0,185585.29748741674,434261.74304551573,8751683.599548629,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,8751683.599548629,574033.7480197758,,,,0,,,,,,,,milestone,,cac,,263.9544425892031,9.368436658130568,51.765423435955924,Departmental Organization,7,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,9197935.902390203,582242.9260286824,0,124486.45392926788,64024,188510.45392926788,0,0,0,0,0,0,8615692.97636152,0,9172935.902390203,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,65,2032-01-01,FORECAST,2348.3106950300935,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2404.800502308207,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,63.510192721886554,0,63.51019272188657,2404.800502308207,60,36,24,0,0,0,1202.7505051587304,721.3500853769866,480.69991177248977,634762.7567708422,634762.7567708422,0,634762.7567708422,0,634762.7567708422,RECONCILED,634762.756770842,0,634762.756770842,RECONCILED,100913.5545348251,23572.89939444278,23572.89939444278,19129.560097046884,4443.339297395894,2404.8005023082064,124486.45392926788,0,24000,6000,6000,58024,182510.45392926788,452252.30284157436,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,0,924,46000,52000,7400,400,124486.45392926788,7400,56224,0,22000,22000,RECONCILED,3300,8724,0,64024,RECONCILED,0,200,464276.30284157436,446252.30284157436,8751683.599548629,0,0,0,0,188510.45392926788,446252.3028415741,9197935.902390203,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,9197935.902390203,582242.9260286824,,,,0,,,,,,,,milestone,,cac,,263.9565137156184,9.14836801592634,51.76581334284556,Departmental Organization,7,0,0.5411134075859663,true,true,0,
false,,,,,,,,,,,0,0,9655902.651790606,597762.5946104915,0,127344.25116712134,64024,191368.25116712134,0,1.862645149230957e-9,0,0,0,0,9058140.057180114,0,9630902.651790606,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,66,2032-02-01,FORECAST,2404.800502308207,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2459.9894827639496,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,64.81101954425712,0,64.81101954425714,2459.9894827639496,60,36,24,0,0,0,1230.3371146714978,737.9088059833076,491.7435621091442,649335.0005675252,649335.0005675252,0,649335.0005675252,0,649335.0005675252,RECONCILED,649335.0005675249,0,649335.0005675249,RECONCILED,103230.19430186125,24114.056865260085,24114.056865260085,19568.71186128741,4545.345003972675,2459.9894827639487,127344.25116712134,0,24000,6000,6000,58024,185368.25116712134,463966.7494004038,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,0,924,46000,52000,7400,400,127344.25116712134,7400,56224,0,22000,22000,RECONCILED,3300,8724,0,64024,RECONCILED,0,200,475990.7494004038,457966.7494004038,9197935.902390203,0,0,0,0,191368.25116712134,457966.7494004036,9655902.651790606,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,9655902.651790606,597762.5946104915,,,,0,,,,,,,,milestone,,cac,,263.95844580520617,8.94312766544093,51.76617707488824,Departmental Organization,7,0,0.567879425820853,true,true,0,
false,,,,,,,,,,,0,0,10125292.788161531,648999.4525168238,0,130131.04292338669,64024,194155.04292338667,0,-1.862645149230957e-9,0,0,0,0,9476293.335644707,0,10100292.788161531,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,67,2032-03-01,FORECAST,2459.9894827639496,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2513.807205157653,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,66.18227760629678,0,66.18227760629682,2513.807205157653,60,36,24,0,0,0,1257.2382724693355,754.0561035754507,502.5128291128669,663545.1792943113,663545.1792943113,0,663545.1792943113,0,663545.1792943113,RECONCILED,663545.1792943112,0,663545.1792943112,RECONCILED,105489.27430724418,24641.768616142508,24641.768616142508,19996.952361082327,4644.816255060179,2513.807205157652,130131.04292338669,0,24000,6000,6000,58024,188155.04292338667,475390.13637092465,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,0,924,46000,52000,7400,400,130131.04292338669,7400,56224,0,22000,22000,RECONCILED,3300,8724,0,64024,RECONCILED,0,200,487414.13637092465,469390.13637092465,9655902.651790606,0,0,0,0,194155.04292338667,469390.13637092453,10125292.788161531,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,10125292.788161531,648999.4525168238,,,,0,,,,,,,,milestone,,cac,,263.96025038550926,8.751665583129027,51.76651680224043,Departmental Organization,7,0,0.5939803997300394,true,true,0,
false,,,,,,,,,,,0,0,10605195.481620561,686719.336998618,0,132695.63193817437,64024,196719.63193817437,0,0,0,0,0,0,9918476.144621944,0,10580195.481620561,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,205.24902804188045,68,2032-04-01,FORECAST,2513.807205157653,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2563.333333333333,120,120,116.93112619808787,3.068873801912133,OPERATIONAL_CAPACITY,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,116.93112619808787,0,0,0,0,0,0,0,67.40499802240747,0,67.40499802240751,2563.333333333333,58.46556309904393,35.07933785942636,23.386225239617573,0,0,0,1281.9938064846392,768.9158783325213,512.4236485161729,676622.3253972054,676622.3253972054,0,676622.3253972054,0,676622.3253972054,RECONCILED,676622.3253972051,0,676622.3253972051,RECONCILED,107568.22822387498,25127.403714299388,25127.403714299388,20391.04743651895,4736.356277780436,2563.3333333333317,132695.63193817437,0,24000,6000,6000,58024,190719.63193817437,485902.69345903106,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,0,924,46000,52000,7400,400,132695.63193817437,7400,56224,0,22000,22000,RECONCILED,3300,8724,0,64024,RECONCILED,0,205.24902804188045,497926.69345903106,479902.69345903106,10125292.788161531,0,0,0,0,196719.63193817437,479902.6934590307,10605195.481620561,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,10605195.481620561,686719.336998618,,,,0,,,,,,,,milestone,,cac,,263.9618954735522,8.58257477243173,51.76682650383916,Departmental Organization,7,0,0.6179999999999997,true,true,4,"Customer Support / Success: decision M68, start M70; Functional Management: decision M68, start M70; Customer Support / Success contractor bridge: decision M68, start M69, end M69; Functional Management contractor bridge: decision M68, start M69, end M69"
false,,,,,,,,,,,0,0,11088535.80026691,716761.194996447,0,135363.91974893055,71524,206887.91974893055,5.820766091346741e-11,0,0,0,0,0,10371774.605270464,0,11063535.80026691,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,69,2032-05-01,FORECAST,2563.333333333333,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2614.862558028453,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,68.47077530488116,0,68.47077530488116,2614.862558028453,60,36,24,0,0,0,1307.7510581862944,784.3765384785754,522.7349613635828,690228.2383952796,690228.2383952796,0,690228.2383952796,0,690228.2383952796,RECONCILED,690228.2383952799,0,690228.2383952799,RECONCILED,109731.24439929194,25632.675349638615,25632.675349638615,20801.077680871655,4831.59766876696,2614.8625580284506,135363.91974893055,0,24000,6000,6000,65524,200887.91974893055,489340.318646349,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",46000,0,7500,924,46000,52000,7400,400,135363.91974893055,7400,63724,0,24500,24500,RECONCILED,3300,16224,0,71524,RECONCILED,0,200,506364.318646349,483340.318646349,10605195.481620561,0,0,0,0,206887.91974893055,483340.3186463493,11088535.80026691,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,11088535.80026691,716761.194996447,,,,0,,,,,,,,milestone,,cac,,263.9634868288053,9.369517309725236,51.76712608979031,Departmental Organization,7,1.0909090909090908,0.518,true,true,0,
false,,,,,,,,,,,0,0,11546670.539738959,710733.2704351277,0,137971.90082971883,107420,245391.90082971883,0,0,0,0,0,0,10835937.26930383,0,11521670.539738959,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,70,2032-06-01,FORECAST,2614.862558028453,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2665.227155284865,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,69.63540274358712,0,69.63540274358716,2665.227155284865,60,36,24,0,0,0,1332.9261617831291,799.4877678064232,532.8132256953127,703526.6403017679,703526.6403017679,0,703526.6403017679,0,703526.6403017679,RECONCILED,703526.6403017679,0,703526.6403017679,RECONCILED,111845.37363226971,26126.527197449104,26126.527197449104,21201.84071533673,4924.686482112375,2665.2271552848647,137971.9008297188,0,24000,6000,6000,101420,239391.90082971883,464134.73947204906,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",75500,13500,0,1320,75500,81500,7400,400,137971.9008297188,7400,99620,0,27500,27500,RECONCILED,3300,22620,0,107420,RECONCILED,0,200,514054.73947204906,458134.73947204906,11088535.80026691,0,0,0,0,245391.9008297188,458134.73947204906,11546670.539738959,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,11546670.539738959,710733.2704351277,,,,0,,,,,,,,milestone,,cac,,263.9649828371096,10.318069867129484,51.76740772587996,Departmental Organization,10,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,12028748.25485511,718037.1283709225,0,140519.5164199686,93920,234439.5164199686,0,0,0,0,0,0,11310711.126484187,0,12003748.25485511,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,71,2032-07-01,FORECAST,2665.227155284865,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2714.4259861134624,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,70.8011691714027,0,70.80116917140273,2714.4259861134624,60,36,24,0,0,0,1357.518544054262,814.2492255775306,542.6582164816695,716517.2315361197,716517.2315361197,0,716517.2315361197,0,716517.2315361197,RECONCILED,716517.2315361198,0,716517.2315361198,RECONCILED,113910.56828883426,26608.948131134355,26608.948131134355,21593.327510381518,5015.620620752839,2714.4259861134624,140519.51641996863,0,24000,6000,6000,87920,228439.5164199686,488077.71511615114,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",75500,0,0,1320,75500,81500,7400,400,140519.51641996863,7400,86120,0,27500,27500,RECONCILED,3300,9120,0,93920,RECONCILED,0,200,524497.7151161511,482077.71511615114,11546670.539738959,0,0,0,0,234439.51641996863,482077.7151161512,12028748.25485511,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,12028748.25485511,718037.1283709225,,,,0,,,,,,,,milestone,,cac,,263.9663911271477,10.131055383600541,51.76767284827155,Departmental Organization,10,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,12521033.843751522,725176.5565718123,0,143009.7777467595,93920,236929.7777467595,0,0,0,0,0,0,11795857.28717971,0,12496033.843751522,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,72,2032-08-01,FORECAST,2714.4259861134624,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2762.5172075494493,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,71.9087785640136,0,71.90877856401362,2762.5172075494493,60,36,24,0,0,0,1381.5572798748108,828.6783598390982,552.2815678355399,729215.3666431715,729215.3666431715,0,729215.3666431715,0,729215.3666431715,RECONCILED,729215.3666431715,0,729215.3666431715,RECONCILED,115929.26938534048,27080.508361419015,27080.508361419015,21976.000794916814,5104.507566502201,2762.517207549448,143009.7777467595,0,24000,6000,6000,87920,230929.7777467595,498285.58889641205,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",75500,0,0,1320,75500,81500,7400,400,143009.7777467595,7400,86120,0,27500,27500,RECONCILED,3300,9120,0,93920,RECONCILED,0,200,534705.588896412,492285.58889641205,12028748.25485511,0,0,0,0,236929.7777467595,492285.58889641205,12521033.843751522,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,12521033.843751522,725176.5565718123,,,,0,,,,,,,,milestone,,cac,,263.9677192418424,9.954689123690372,51.76792287698343,Departmental Organization,10,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,13023297.498403646,732155.2574947726,0,145443.97626839954,93920,239363.97626839954,0,0,0,0,0,0,12291142.240908874,0,12998297.498403646,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,73,2032-09-01,FORECAST,2762.5172075494493,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2809.5257598751273,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,72.99144767432172,0,72.99144767432173,2809.5257598751273,60,36,24,0,0,0,1405.054835825398,842.7826535913806,561.6882704583485,741627.6309205228,741627.6309205228,0,741627.6309205228,0,741627.6309205228,RECONCILED,741627.630920523,0,741627.630920523,RECONCILED,117902.52382729815,27541.45244110137,27541.45244110137,22350.05902465771,5191.393416443661,2809.525759875127,145443.9762683995,0,24000,6000,6000,87920,233363.97626839954,508263.65465212334,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",75500,0,0,1320,75500,81500,7400,400,145443.9762683995,7400,86120,0,27500,27500,RECONCILED,3300,9120,0,93920,RECONCILED,0,200,544683.6546521233,502263.65465212334,12521033.843751522,0,0,0,0,239363.9762683995,502263.65465212346,13023297.498403646,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,13023297.498403646,732155.2574947726,,,,0,,,,,,,,milestone,,cac,,263.9689735229498,9.78812879837139,51.76815900590423,Departmental Organization,10,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,13535314.585393418,738976.850207859,0,147823.3743557636,93920,241743.3743557636,-5.820766091346741e-11,1.862645149230957e-9,0,0,0,0,12796337.735185558,0,13510314.585393418,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,74,2032-10-01,FORECAST,2809.5257598751273,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2855.476021644319,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,74.04973823080795,0,74.04973823080796,2855.476021644319,60,36,24,0,0,0,1428.0233977025177,856.5694212954894,570.883202646312,753760.461345536,753760.461345536,0,753760.461345536,0,753760.461345536,RECONCILED,753760.461345536,0,753760.461345536,RECONCILED,119831.354940831,27992.019414932598,27992.019414932598,22715.696185513843,5276.323229418753,2855.476021644317,147823.3743557636,0,24000,6000,6000,87920,235743.3743557636,518017.0869897725,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",75500,0,0,1320,75500,81500,7400,400,147823.3743557636,7400,86120,0,27500,27500,RECONCILED,3300,9120,0,93920,RECONCILED,0,200,554437.0869897725,512017.0869897725,13023297.498403646,0,0,0,0,241743.3743557636,512017.08698977245,13535314.585393418,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,13535314.585393418,738976.850207859,,,,0,,,,,,,,milestone,,cac,,263.97015966237564,9.630618429835103,51.768382306582936,Departmental Organization,10,0,0.518,true,true,0,
false,,,,,,,,,,,0,0,14056865.52936284,745644.872268967,0,150149.2059476491,93920,244069.2059476491,0,0,0,0,0,0,13311220.657093873,0,14031865.52936284,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,75,2032-11-01,FORECAST,2855.476021644319,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,2900.3918223384203,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,75.08419930589848,0,75.0841993058985,2900.3918223384203,60,36,24,0,0,0,1450.47487684476,870.0458126706703,579.8711328229897,765620.1499170716,765620.1499170716,0,765620.1499170716,0,765620.1499170716,RECONCILED,765620.1499170717,0,765620.1499170717,RECONCILED,121716.763003933,28432.442943716112,28432.442943716112,23073.10189429661,5359.341049419502,2900.39182233842,150149.2059476491,0,24000,6000,6000,87920,238069.2059476491,527550.9439694225,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",75500,0,0,1320,75500,81500,7400,400,150149.2059476491,7400,86120,0,27500,27500,RECONCILED,3300,9120,0,93920,RECONCILED,0,200,563970.9439694225,521550.9439694225,13535314.585393418,0,0,0,0,244069.2059476491,521550.9439694226,14056865.52936284,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,14056865.52936284,745644.872268967,,,,0,,,,,,,,milestone,,cac,,263.9712827833709,9.48147756734065,51.768593743514415,Departmental Organization,10,0,0.518,true,true,0,
